sheet,year,month,raw_description,raw_total,total_numeric,detected_type,skip_reason
oct 17,2017,10,KP,,,LINER,no_numeric_total
oct 17,2017,10,KP,,,LINER,no_numeric_total
oct 17,2017,10,KP,,,LINER,no_numeric_total
oct 17,2017,10,KP,,,LINER,no_numeric_total
oct 17,2017,10,Rahul,,,,no_numeric_total
oct 17,2017,10,Lee&Man White,,,WHITE TOP,no_numeric_total
oct 17,2017,10,SIAM-FLUTE,,,FLUTE,no_numeric_total
oct 17,2017,10,SIAM-FLUTE,,,FLUTE,no_numeric_total
oct 17,2017,10,SIAM-TEST(KT),,,TESTLINER,no_numeric_total
oct 17,2017,10,IK-WHITE,,,WHITE TOP,no_numeric_total
oct 17,2017,10,SCF,,,,no_numeric_total
oct 17,2017,10,IK-WHITE,,,WHITE TOP,no_numeric_total
oct 17,2017,10,KP,,,LINER,no_numeric_total
oct 17,2017,10,SIAM-TEST(KT),,,TESTLINER,no_numeric_total
oct 17,2017,10,SIAM-FLUTE,,,FLUTE,no_numeric_total
oct 17,2017,10,Lee&Man White,,,WHITE TOP,no_numeric_total
oct 17,2017,10,SIAM-FLUTE,,,FLUTE,no_numeric_total
oct 17,2017,10,SIAM-TEST(KT),,,TESTLINER,no_numeric_total
oct 17,2017,10,SIAM-FLUTE,,,FLUTE,no_numeric_total
oct 17,2017,10,Sappi,,,LINER,no_numeric_total
oct 17,2017,10,KP,,,LINER,no_numeric_total
oct 17,2017,10,SIAM-FLUTE,,,FLUTE,no_numeric_total
oct 17,2017,10,SIAM-TEST(KT),,,TESTLINER,no_numeric_total
oct 17,2017,10,IK-WHITE,,,WHITE TOP,no_numeric_total
oct 17,2017,10,Lee&Man White,,,WHITE TOP,no_numeric_total
oct 17,2017,10,SIAM-FLUTE,,,FLUTE,no_numeric_total
oct 17,2017,10,SIAM-TEST(KT),,,TESTLINER,no_numeric_total
oct 17,2017,10,SAPPI,,,LINER,no_numeric_total
oct 17,2017,10,KP,,,LINER,no_numeric_total
oct 17,2017,10,ULFL (sappi),,,LINER,no_numeric_total
oct 17,2017,10,SAPPI,,,LINER,no_numeric_total
oct 17,2017,10,KP,,,LINER,no_numeric_total
oct 17,2017,10,HYFL (sappi),,,FLUTE,no_numeric_total
oct 17,2017,10,SIAM-FLUTE,,,FLUTE,no_numeric_total
oct 17,2017,10,SAIM-TEST(KT),,,TESTLINER,no_numeric_total
oct 17,2017,10,SAPPI,,,LINER,no_numeric_total
oct 17,2017,10,KP,,,LINER,no_numeric_total
oct 17,2017,10,ULFL (sappi),,,LINER,no_numeric_total
oct 17,2017,10,,,,,no_numeric_total
oct 17,2017,10,,,,,no_numeric_total
oct 17,2017,10,,,,,no_numeric_total
nov 17,2017,11,,,,,no_numeric_total
nov 17,2017,11,,,,,no_numeric_total
nov 17,2017,11,MPACT,,,,no_numeric_total
nov 17,2017,11,MPACT,,,,no_numeric_total
nov 17,2017,11,MPACT,,,,no_numeric_total
nov 17,2017,11,MPACT,,,,no_numeric_total
nov 17,2017,11,SIAM-FLUTE,,,FLUTE,no_numeric_total
nov 17,2017,11,SIAM-FLUTE,,,FLUTE,no_numeric_total
nov 17,2017,11,SIAM-FLUTE,,,FLUTE,no_numeric_total
nov 17,2017,11,SIAM-FLUTE,,,FLUTE,no_numeric_total
nov 17,2017,11,SIAM-FLUTE,,,FLUTE,no_numeric_total
nov 17,2017,11,SIAM-FLUTE,,,FLUTE,no_numeric_total
nov 17,2017,11,SIAM-FLUTE,,,FLUTE,no_numeric_total
nov 17,2017,11,SIAM-FLUTE,,,FLUTE,no_numeric_total
nov 17,2017,11,SIAM-SUPER FLUTE,,,SUPER FLUTE,no_numeric_total
nov 17,2017,11,SIAM-SUPER FLUTE,,,SUPER FLUTE,no_numeric_total
nov 17,2017,11,ENSTRA,,,,no_numeric_total
nov 17,2017,11,ENSTRA,,,,no_numeric_total
nov 17,2017,11,ENSTRA,,,,no_numeric_total
nov 17,2017,11,ENSTRA,,,,no_numeric_total
nov 17,2017,11,ENSTRA,,,,no_numeric_total
nov 17,2017,11,ENSTRA,,,,no_numeric_total
nov 17,2017,11,SAIM-TEST(KT),,,TESTLINER,no_numeric_total
nov 17,2017,11,SAIM-TEST(KT),,,TESTLINER,no_numeric_total
nov 17,2017,11,SAIM-TEST(KT),,,TESTLINER,no_numeric_total
nov 17,2017,11,SAIM-TEST(KT),,,TESTLINER,no_numeric_total
nov 17,2017,11,SAIM-TEST(KT),,,TESTLINER,no_numeric_total
nov 17,2017,11,SAIM-TEST(KT),,,TESTLINER,no_numeric_total
nov 17,2017,11,SAIM-TEST(KT),,,TESTLINER,no_numeric_total
nov 17,2017,11,SAPPI,,,LINER,no_numeric_total
nov 17,2017,11,SAPPI,,,LINER,no_numeric_total
nov 17,2017,11,SAPPI,,,LINER,no_numeric_total
nov 17,2017,11,SAPPI,,,LINER,no_numeric_total
nov 17,2017,11,SAPPI,,,LINER,no_numeric_total
nov 17,2017,11,SAPPI,,,LINER,no_numeric_total
nov 17,2017,11,SAPPI Tugela,,,LINER,no_numeric_total
nov 17,2017,11,KS-WHITE,,,WHITE TOP,no_numeric_total
nov 17,2017,11,KS-WHITE,,,WHITE TOP,no_numeric_total
nov 17,2017,11,KS-WHITE,,,WHITE TOP,no_numeric_total
nov 17,2017,11,KS-WHITE,,,WHITE TOP,no_numeric_total
nov 17,2017,11,MPACK,,,,no_numeric_total
nov 17,2017,11,MPACK,,,,no_numeric_total
nov 17,2017,11,MPACK,,,,no_numeric_total
nov 17,2017,11,MPACK,,,,no_numeric_total
nov 17,2017,11,Visy,,,,no_numeric_total
nov 17,2017,11,Visy,,,,no_numeric_total
nov 17,2017,11,Visy,,,,no_numeric_total
nov 17,2017,11,KP,,,LINER,no_numeric_total
nov 17,2017,11,KP,,,LINER,no_numeric_total
nov 17,2017,11,KP,,,LINER,no_numeric_total
nov 17,2017,11,KP,,,LINER,no_numeric_total
nov 17,2017,11,Rahul,,,,no_numeric_total
nov 17,2017,11,Lee&Man White,,,WHITE TOP,no_numeric_total
nov 17,2017,11,SIAM-FLUTE,,,FLUTE,no_numeric_total
nov 17,2017,11,SIAM-FLUTE,,,FLUTE,no_numeric_total
nov 17,2017,11,SIAM-TEST(KT),,,TESTLINER,no_numeric_total
nov 17,2017,11,IK-WHITE,,,WHITE TOP,no_numeric_total
nov 17,2017,11,SCF,,,,no_numeric_total
nov 17,2017,11,IK-WHITE,,,WHITE TOP,no_numeric_total
nov 17,2017,11,KP,,,LINER,no_numeric_total
nov 17,2017,11,SIAM-TEST(KT),,,TESTLINER,no_numeric_total
nov 17,2017,11,SIAM-FLUTE,,,FLUTE,no_numeric_total
nov 17,2017,11,Lee&Man White,,,WHITE TOP,no_numeric_total
nov 17,2017,11,SIAM-FLUTE,,,FLUTE,no_numeric_total
nov 17,2017,11,SIAM-TEST(KT),,,TESTLINER,no_numeric_total
nov 17,2017,11,SIAM-FLUTE,,,FLUTE,no_numeric_total
nov 17,2017,11,Sappi,,,LINER,no_numeric_total
nov 17,2017,11,KP,,,LINER,no_numeric_total
nov 17,2017,11,SIAM-FLUTE,,,FLUTE,no_numeric_total
nov 17,2017,11,SIAM-TEST(KT),,,TESTLINER,no_numeric_total
nov 17,2017,11,IK-WHITE,,,WHITE TOP,no_numeric_total
nov 17,2017,11,Lee&Man White,,,WHITE TOP,no_numeric_total
nov 17,2017,11,SIAM-FLUTE,,,FLUTE,no_numeric_total
nov 17,2017,11,SIAM-TEST(KT),,,TESTLINER,no_numeric_total
nov 17,2017,11,SAPPI,,,LINER,no_numeric_total
nov 17,2017,11,KP,,,LINER,no_numeric_total
nov 17,2017,11,ULFL (sappi),,,LINER,no_numeric_total
nov 17,2017,11,SAPPI,,,LINER,no_numeric_total
nov 17,2017,11,KP,,,LINER,no_numeric_total
nov 17,2017,11,HYFL (sappi),,,FLUTE,no_numeric_total
nov 17,2017,11,SIAM-FLUTE,,,FLUTE,no_numeric_total
nov 17,2017,11,SAIM-TEST(KT),,,TESTLINER,no_numeric_total
nov 17,2017,11,SAPPI,,,LINER,no_numeric_total
nov 17,2017,11,KP,,,LINER,no_numeric_total
nov 17,2017,11,ULFL (sappi),,,LINER,no_numeric_total
nov 17,2017,11,,,,,no_numeric_total
nov 17,2017,11,,,,,no_numeric_total
nov 17,2017,11,,,,,no_numeric_total
dec 17,2017,12,,,,,no_numeric_total
dec 17,2017,12,,,,,no_numeric_total
dec 17,2017,12,MPACT,,,,no_numeric_total
dec 17,2017,12,MPACT,,,,no_numeric_total
dec 17,2017,12,MPACT,,,,no_numeric_total
dec 17,2017,12,MPACT,,,,no_numeric_total
dec 17,2017,12,SIAM-FLUTE,,,FLUTE,no_numeric_total
dec 17,2017,12,SIAM-FLUTE,,,FLUTE,no_numeric_total
dec 17,2017,12,SIAM-FLUTE,,,FLUTE,no_numeric_total
dec 17,2017,12,SIAM-FLUTE,,,FLUTE,no_numeric_total
dec 17,2017,12,SIAM-FLUTE,,,FLUTE,no_numeric_total
dec 17,2017,12,SIAM-FLUTE,,,FLUTE,no_numeric_total
dec 17,2017,12,SIAM-FLUTE,,,FLUTE,no_numeric_total
dec 17,2017,12,SIAM-FLUTE,,,FLUTE,no_numeric_total
dec 17,2017,12,SIAM-SUPER FLUTE,,,SUPER FLUTE,no_numeric_total
dec 17,2017,12,SIAM-SUPER FLUTE,,,SUPER FLUTE,no_numeric_total
dec 17,2017,12,ENSTRA,,,,no_numeric_total
dec 17,2017,12,ENSTRA,,,,no_numeric_total
dec 17,2017,12,ENSTRA,,,,no_numeric_total
dec 17,2017,12,ENSTRA,,,,no_numeric_total
dec 17,2017,12,ENSTRA,,,,no_numeric_total
dec 17,2017,12,ENSTRA,,,,no_numeric_total
dec 17,2017,12,SAIM-TEST(KT),,,TESTLINER,no_numeric_total
dec 17,2017,12,SAIM-TEST(KT),,,TESTLINER,no_numeric_total
dec 17,2017,12,SAIM-TEST(KT),,,TESTLINER,no_numeric_total
dec 17,2017,12,SAIM-TEST(KT),,,TESTLINER,no_numeric_total
dec 17,2017,12,SAIM-TEST(KT),,,TESTLINER,no_numeric_total
dec 17,2017,12,SAIM-TEST(KT),,,TESTLINER,no_numeric_total
dec 17,2017,12,SAIM-TEST(KT),,,TESTLINER,no_numeric_total
dec 17,2017,12,SAPPI,,,LINER,no_numeric_total
dec 17,2017,12,SAPPI,,,LINER,no_numeric_total
dec 17,2017,12,SAPPI,,,LINER,no_numeric_total
dec 17,2017,12,SAPPI,,,LINER,no_numeric_total
dec 17,2017,12,SAPPI,,,LINER,no_numeric_total
dec 17,2017,12,SAPPI,,,LINER,no_numeric_total
dec 17,2017,12,SAPPI Tugela,,,LINER,no_numeric_total
dec 17,2017,12,KS-WHITE,,,WHITE TOP,no_numeric_total
dec 17,2017,12,KS-WHITE,,,WHITE TOP,no_numeric_total
dec 17,2017,12,KS-WHITE,,,WHITE TOP,no_numeric_total
dec 17,2017,12,KS-WHITE,,,WHITE TOP,no_numeric_total
dec 17,2017,12,MPACK,,,,no_numeric_total
dec 17,2017,12,MPACK,,,,no_numeric_total
dec 17,2017,12,MPACK,,,,no_numeric_total
dec 17,2017,12,MPACK,,,,no_numeric_total
dec 17,2017,12,Visy,,,,no_numeric_total
dec 17,2017,12,Visy,,,,no_numeric_total
dec 17,2017,12,Visy,,,,no_numeric_total
dec 17,2017,12,KP,,,LINER,no_numeric_total
dec 17,2017,12,KP,,,LINER,no_numeric_total
dec 17,2017,12,KP,,,LINER,no_numeric_total
dec 17,2017,12,KP,,,LINER,no_numeric_total
dec 17,2017,12,Rahul,,,,no_numeric_total
dec 17,2017,12,Lee&Man White,,,WHITE TOP,no_numeric_total
dec 17,2017,12,SIAM-FLUTE,,,FLUTE,no_numeric_total
dec 17,2017,12,SIAM-FLUTE,,,FLUTE,no_numeric_total
dec 17,2017,12,SIAM-TEST(KT),,,TESTLINER,no_numeric_total
dec 17,2017,12,IK-WHITE,,,WHITE TOP,no_numeric_total
dec 17,2017,12,SCF,,,,no_numeric_total
dec 17,2017,12,IK-WHITE,,,WHITE TOP,no_numeric_total
dec 17,2017,12,KP,,,LINER,no_numeric_total
dec 17,2017,12,SIAM-TEST(KT),,,TESTLINER,no_numeric_total
dec 17,2017,12,SIAM-FLUTE,,,FLUTE,no_numeric_total
dec 17,2017,12,Lee&Man White,,,WHITE TOP,no_numeric_total
dec 17,2017,12,SIAM-FLUTE,,,FLUTE,no_numeric_total
dec 17,2017,12,SIAM-TEST(KT),,,TESTLINER,no_numeric_total
dec 17,2017,12,SIAM-FLUTE,,,FLUTE,no_numeric_total
dec 17,2017,12,Sappi,,,LINER,no_numeric_total
dec 17,2017,12,KP,,,LINER,no_numeric_total
dec 17,2017,12,SIAM-FLUTE,,,FLUTE,no_numeric_total
dec 17,2017,12,SIAM-TEST(KT),,,TESTLINER,no_numeric_total
dec 17,2017,12,IK-WHITE,,,WHITE TOP,no_numeric_total
dec 17,2017,12,Lee&Man White,,,WHITE TOP,no_numeric_total
dec 17,2017,12,SIAM-FLUTE,,,FLUTE,no_numeric_total
dec 17,2017,12,SIAM-TEST(KT),,,TESTLINER,no_numeric_total
dec 17,2017,12,SAPPI,,,LINER,no_numeric_total
dec 17,2017,12,KP,,,LINER,no_numeric_total
dec 17,2017,12,ULFL (sappi),,,LINER,no_numeric_total
dec 17,2017,12,SAPPI,,,LINER,no_numeric_total
dec 17,2017,12,KP,,,LINER,no_numeric_total
dec 17,2017,12,HYFL (sappi),,,FLUTE,no_numeric_total
dec 17,2017,12,SIAM-FLUTE,,,FLUTE,no_numeric_total
dec 17,2017,12,SAIM-TEST(KT),,,TESTLINER,no_numeric_total
dec 17,2017,12,SAPPI,,,LINER,no_numeric_total
dec 17,2017,12,KP,,,LINER,no_numeric_total
dec 17,2017,12,ULFL (sappi),,,LINER,no_numeric_total
dec 17,2017,12,,,,,no_numeric_total
dec 17,2017,12,,,,,no_numeric_total
dec 17,2017,12,,,,,no_numeric_total
jan 18,2018,1,,,,,no_numeric_total
jan 18,2018,1,,,,,no_numeric_total
jan 18,2018,1,MPACT,,,,no_numeric_total
jan 18,2018,1,MPACT,,,,no_numeric_total
jan 18,2018,1,MPACT,,,,no_numeric_total
jan 18,2018,1,MPACT,,,,no_numeric_total
jan 18,2018,1,SIAM-FLUTE,,,FLUTE,no_numeric_total
jan 18,2018,1,SIAM-FLUTE,,,FLUTE,no_numeric_total
jan 18,2018,1,SIAM-FLUTE,,,FLUTE,no_numeric_total
jan 18,2018,1,SIAM-FLUTE,,,FLUTE,no_numeric_total
jan 18,2018,1,SIAM-FLUTE,,,FLUTE,no_numeric_total
jan 18,2018,1,SIAM-FLUTE,,,FLUTE,no_numeric_total
jan 18,2018,1,SIAM-FLUTE,,,FLUTE,no_numeric_total
jan 18,2018,1,SIAM-FLUTE,,,FLUTE,no_numeric_total
jan 18,2018,1,SIAM-SUPER FLUTE,,,SUPER FLUTE,no_numeric_total
jan 18,2018,1,SIAM-SUPER FLUTE,,,SUPER FLUTE,no_numeric_total
jan 18,2018,1,ENSTRA,,,,no_numeric_total
jan 18,2018,1,ENSTRA,,,,no_numeric_total
jan 18,2018,1,ENSTRA,,,,no_numeric_total
jan 18,2018,1,ENSTRA,,,,no_numeric_total
jan 18,2018,1,ENSTRA,,,,no_numeric_total
jan 18,2018,1,ENSTRA,,,,no_numeric_total
jan 18,2018,1,SAIM-TEST(KT),,,TESTLINER,no_numeric_total
jan 18,2018,1,SAIM-TEST(KT),,,TESTLINER,no_numeric_total
jan 18,2018,1,SAIM-TEST(KT),,,TESTLINER,no_numeric_total
jan 18,2018,1,SAIM-TEST(KT),,,TESTLINER,no_numeric_total
jan 18,2018,1,SAIM-TEST(KT),,,TESTLINER,no_numeric_total
jan 18,2018,1,SAIM-TEST(KT),,,TESTLINER,no_numeric_total
jan 18,2018,1,SAIM-TEST(KT),,,TESTLINER,no_numeric_total
jan 18,2018,1,SAPPI,,,LINER,no_numeric_total
jan 18,2018,1,SAPPI,,,LINER,no_numeric_total
jan 18,2018,1,SAPPI,,,LINER,no_numeric_total
jan 18,2018,1,SAPPI,,,LINER,no_numeric_total
jan 18,2018,1,SAPPI,,,LINER,no_numeric_total
jan 18,2018,1,SAPPI,,,LINER,no_numeric_total
jan 18,2018,1,SAPPI Tugela,,,LINER,no_numeric_total
jan 18,2018,1,KS-WHITE,,,WHITE TOP,no_numeric_total
jan 18,2018,1,KS-WHITE,,,WHITE TOP,no_numeric_total
jan 18,2018,1,KS-WHITE,,,WHITE TOP,no_numeric_total
jan 18,2018,1,KS-WHITE,,,WHITE TOP,no_numeric_total
jan 18,2018,1,MPACK,,,,no_numeric_total
jan 18,2018,1,MPACK,,,,no_numeric_total
jan 18,2018,1,MPACK,,,,no_numeric_total
jan 18,2018,1,MPACK,,,,no_numeric_total
jan 18,2018,1,Visy,,,,no_numeric_total
jan 18,2018,1,Visy,,,,no_numeric_total
jan 18,2018,1,Visy,,,,no_numeric_total
jan 18,2018,1,KP,,,LINER,no_numeric_total
jan 18,2018,1,KP,,,LINER,no_numeric_total
jan 18,2018,1,KP,,,LINER,no_numeric_total
jan 18,2018,1,KP,,,LINER,no_numeric_total
jan 18,2018,1,Rahul,,,,no_numeric_total
jan 18,2018,1,Lee&Man White,,,WHITE TOP,no_numeric_total
jan 18,2018,1,SIAM-FLUTE,,,FLUTE,no_numeric_total
jan 18,2018,1,SIAM-FLUTE,,,FLUTE,no_numeric_total
jan 18,2018,1,SIAM-TEST(KT),,,TESTLINER,no_numeric_total
jan 18,2018,1,IK-WHITE,,,WHITE TOP,no_numeric_total
jan 18,2018,1,SCF,,,,no_numeric_total
jan 18,2018,1,IK-WHITE,,,WHITE TOP,no_numeric_total
jan 18,2018,1,KP,,,LINER,no_numeric_total
jan 18,2018,1,SIAM-TEST(KT),,,TESTLINER,no_numeric_total
jan 18,2018,1,SIAM-FLUTE,,,FLUTE,no_numeric_total
jan 18,2018,1,Lee&Man White,,,WHITE TOP,no_numeric_total
jan 18,2018,1,SIAM-FLUTE,,,FLUTE,no_numeric_total
jan 18,2018,1,SIAM-TEST(KT),,,TESTLINER,no_numeric_total
jan 18,2018,1,SIAM-FLUTE,,,FLUTE,no_numeric_total
jan 18,2018,1,Sappi,,,LINER,no_numeric_total
jan 18,2018,1,KP,,,LINER,no_numeric_total
jan 18,2018,1,SIAM-FLUTE,,,FLUTE,no_numeric_total
jan 18,2018,1,SIAM-TEST(KT),,,TESTLINER,no_numeric_total
jan 18,2018,1,IK-WHITE,,,WHITE TOP,no_numeric_total
jan 18,2018,1,Lee&Man White,,,WHITE TOP,no_numeric_total
jan 18,2018,1,SIAM-FLUTE,,,FLUTE,no_numeric_total
jan 18,2018,1,SIAM-TEST(KT),,,TESTLINER,no_numeric_total
jan 18,2018,1,SAPPI,,,LINER,no_numeric_total
jan 18,2018,1,KP,,,LINER,no_numeric_total
jan 18,2018,1,ULFL (sappi),,,LINER,no_numeric_total
jan 18,2018,1,SAPPI,,,LINER,no_numeric_total
jan 18,2018,1,KP,,,LINER,no_numeric_total
jan 18,2018,1,HYFL (sappi),,,FLUTE,no_numeric_total
jan 18,2018,1,SIAM-FLUTE,,,FLUTE,no_numeric_total
jan 18,2018,1,SAIM-TEST(KT),,,TESTLINER,no_numeric_total
jan 18,2018,1,SAPPI,,,LINER,no_numeric_total
jan 18,2018,1,KP,,,LINER,no_numeric_total
jan 18,2018,1,ULFL (sappi),,,LINER,no_numeric_total
jan 18,2018,1,,,,,no_numeric_total
jan 18,2018,1,,,,,no_numeric_total
jan 18,2018,1,,,,,no_numeric_total
feb 18,2018,2,,,,,no_numeric_total
feb 18,2018,2,,,,,no_numeric_total
feb 18,2018,2,MPACT,,,,no_numeric_total
feb 18,2018,2,MPACT,,,,no_numeric_total
feb 18,2018,2,MPACT,,,,no_numeric_total
feb 18,2018,2,MPACT,,,,no_numeric_total
feb 18,2018,2,SIAM-FLUTE,,,FLUTE,no_numeric_total
feb 18,2018,2,SIAM-FLUTE,,,FLUTE,no_numeric_total
feb 18,2018,2,SIAM-FLUTE,,,FLUTE,no_numeric_total
feb 18,2018,2,SIAM-FLUTE,,,FLUTE,no_numeric_total
feb 18,2018,2,SIAM-FLUTE,,,FLUTE,no_numeric_total
feb 18,2018,2,SIAM-FLUTE,,,FLUTE,no_numeric_total
feb 18,2018,2,SIAM-FLUTE,,,FLUTE,no_numeric_total
feb 18,2018,2,SIAM-FLUTE,,,FLUTE,no_numeric_total
feb 18,2018,2,SIAM-SUPER FLUTE,,,SUPER FLUTE,no_numeric_total
feb 18,2018,2,SIAM-SUPER FLUTE,,,SUPER FLUTE,no_numeric_total
feb 18,2018,2,ENSTRA,,,,no_numeric_total
feb 18,2018,2,ENSTRA,,,,no_numeric_total
feb 18,2018,2,ENSTRA,,,,no_numeric_total
feb 18,2018,2,ENSTRA,,,,no_numeric_total
feb 18,2018,2,ENSTRA,,,,no_numeric_total
feb 18,2018,2,ENSTRA,,,,no_numeric_total
feb 18,2018,2,SAIM-TEST(KT),,,TESTLINER,no_numeric_total
feb 18,2018,2,SAIM-TEST(KT),,,TESTLINER,no_numeric_total
feb 18,2018,2,SAIM-TEST(KT),,,TESTLINER,no_numeric_total
feb 18,2018,2,SAIM-TEST(KT),,,TESTLINER,no_numeric_total
feb 18,2018,2,SAIM-TEST(KT),,,TESTLINER,no_numeric_total
feb 18,2018,2,SAIM-TEST(KT),,,TESTLINER,no_numeric_total
feb 18,2018,2,SAIM-TEST(KT),,,TESTLINER,no_numeric_total
feb 18,2018,2,SAPPI,,,LINER,no_numeric_total
feb 18,2018,2,SAPPI,,,LINER,no_numeric_total
feb 18,2018,2,SAPPI,,,LINER,no_numeric_total
feb 18,2018,2,SAPPI,,,LINER,no_numeric_total
feb 18,2018,2,SAPPI,,,LINER,no_numeric_total
feb 18,2018,2,SAPPI,,,LINER,no_numeric_total
feb 18,2018,2,SAPPI Tugela,,,LINER,no_numeric_total
feb 18,2018,2,KS-WHITE,,,WHITE TOP,no_numeric_total
feb 18,2018,2,KS-WHITE,,,WHITE TOP,no_numeric_total
feb 18,2018,2,KS-WHITE,,,WHITE TOP,no_numeric_total
feb 18,2018,2,KS-WHITE,,,WHITE TOP,no_numeric_total
feb 18,2018,2,MPACK,,,,no_numeric_total
feb 18,2018,2,MPACK,,,,no_numeric_total
feb 18,2018,2,MPACK,,,,no_numeric_total
feb 18,2018,2,MPACK,,,,no_numeric_total
feb 18,2018,2,Visy,,,,no_numeric_total
feb 18,2018,2,Visy,,,,no_numeric_total
feb 18,2018,2,Visy,,,,no_numeric_total
feb 18,2018,2,KP,,,LINER,no_numeric_total
feb 18,2018,2,KP,,,LINER,no_numeric_total
feb 18,2018,2,KP,,,LINER,no_numeric_total
feb 18,2018,2,KP,,,LINER,no_numeric_total
feb 18,2018,2,Rahul,,,,no_numeric_total
feb 18,2018,2,Lee&Man White,,,WHITE TOP,no_numeric_total
feb 18,2018,2,SIAM-FLUTE,,,FLUTE,no_numeric_total
feb 18,2018,2,SIAM-FLUTE,,,FLUTE,no_numeric_total
feb 18,2018,2,SIAM-TEST(KT),,,TESTLINER,no_numeric_total
feb 18,2018,2,IK-WHITE,,,WHITE TOP,no_numeric_total
feb 18,2018,2,SCF,,,,no_numeric_total
feb 18,2018,2,IK-WHITE,,,WHITE TOP,no_numeric_total
feb 18,2018,2,KP,,,LINER,no_numeric_total
feb 18,2018,2,SIAM-TEST(KT),,,TESTLINER,no_numeric_total
feb 18,2018,2,SIAM-FLUTE,,,FLUTE,no_numeric_total
feb 18,2018,2,Lee&Man White,,,WHITE TOP,no_numeric_total
feb 18,2018,2,SIAM-FLUTE,,,FLUTE,no_numeric_total
feb 18,2018,2,SIAM-TEST(KT),,,TESTLINER,no_numeric_total
feb 18,2018,2,SIAM-FLUTE,,,FLUTE,no_numeric_total
feb 18,2018,2,Sappi,,,LINER,no_numeric_total
feb 18,2018,2,KP,,,LINER,no_numeric_total
feb 18,2018,2,SIAM-FLUTE,,,FLUTE,no_numeric_total
feb 18,2018,2,SIAM-TEST(KT),,,TESTLINER,no_numeric_total
feb 18,2018,2,IK-WHITE,,,WHITE TOP,no_numeric_total
feb 18,2018,2,Lee&Man White,,,WHITE TOP,no_numeric_total
feb 18,2018,2,SIAM-FLUTE,,,FLUTE,no_numeric_total
feb 18,2018,2,SIAM-TEST(KT),,,TESTLINER,no_numeric_total
feb 18,2018,2,SAPPI,,,LINER,no_numeric_total
feb 18,2018,2,KP,,,LINER,no_numeric_total
feb 18,2018,2,ULFL (sappi),,,LINER,no_numeric_total
feb 18,2018,2,SAPPI,,,LINER,no_numeric_total
feb 18,2018,2,KP,,,LINER,no_numeric_total
feb 18,2018,2,HYFL (sappi),,,FLUTE,no_numeric_total
feb 18,2018,2,SIAM-FLUTE,,,FLUTE,no_numeric_total
feb 18,2018,2,SAIM-TEST(KT),,,TESTLINER,no_numeric_total
feb 18,2018,2,SAPPI,,,LINER,no_numeric_total
feb 18,2018,2,KP,,,LINER,no_numeric_total
feb 18,2018,2,ULFL (sappi),,,LINER,no_numeric_total
feb 18,2018,2,,,,,no_numeric_total
feb 18,2018,2,,,,,no_numeric_total
feb 18,2018,2,,,,,no_numeric_total
mar 18,2018,3,,,,,no_numeric_total
mar 18,2018,3,,,,,no_numeric_total
mar 18,2018,3,MPACT,,,,no_numeric_total
mar 18,2018,3,MPACT,,,,no_numeric_total
mar 18,2018,3,MPACT,,,,no_numeric_total
mar 18,2018,3,MPACT,,,,no_numeric_total
mar 18,2018,3,SIAM-FLUTE,,,FLUTE,no_numeric_total
mar 18,2018,3,SIAM-FLUTE,,,FLUTE,no_numeric_total
mar 18,2018,3,SIAM-FLUTE,,,FLUTE,no_numeric_total
mar 18,2018,3,SIAM-FLUTE,,,FLUTE,no_numeric_total
mar 18,2018,3,SIAM-FLUTE,,,FLUTE,no_numeric_total
mar 18,2018,3,SIAM-FLUTE,,,FLUTE,no_numeric_total
mar 18,2018,3,SIAM-FLUTE,,,FLUTE,no_numeric_total
mar 18,2018,3,SIAM-FLUTE,,,FLUTE,no_numeric_total
mar 18,2018,3,SIAM-SUPER FLUTE,,,SUPER FLUTE,no_numeric_total
mar 18,2018,3,SIAM-SUPER FLUTE,,,SUPER FLUTE,no_numeric_total
mar 18,2018,3,ENSTRA,,,,no_numeric_total
mar 18,2018,3,ENSTRA,,,,no_numeric_total
mar 18,2018,3,ENSTRA,,,,no_numeric_total
mar 18,2018,3,ENSTRA,,,,no_numeric_total
mar 18,2018,3,ENSTRA,,,,no_numeric_total
mar 18,2018,3,ENSTRA,,,,no_numeric_total
mar 18,2018,3,SAIM-TEST(KT),,,TESTLINER,no_numeric_total
mar 18,2018,3,SAIM-TEST(KT),,,TESTLINER,no_numeric_total
mar 18,2018,3,SAIM-TEST(KT),,,TESTLINER,no_numeric_total
mar 18,2018,3,SAIM-TEST(KT),,,TESTLINER,no_numeric_total
mar 18,2018,3,SAIM-TEST(KT),,,TESTLINER,no_numeric_total
mar 18,2018,3,SAIM-TEST(KT),,,TESTLINER,no_numeric_total
mar 18,2018,3,SAIM-TEST(KT),,,TESTLINER,no_numeric_total
mar 18,2018,3,SAPPI,,,LINER,no_numeric_total
mar 18,2018,3,SAPPI,,,LINER,no_numeric_total
mar 18,2018,3,SAPPI,,,LINER,no_numeric_total
mar 18,2018,3,SAPPI,,,LINER,no_numeric_total
mar 18,2018,3,SAPPI,,,LINER,no_numeric_total
mar 18,2018,3,SAPPI,,,LINER,no_numeric_total
mar 18,2018,3,SAPPI Tugela,,,LINER,no_numeric_total
mar 18,2018,3,KS-WHITE,,,WHITE TOP,no_numeric_total
mar 18,2018,3,KS-WHITE,,,WHITE TOP,no_numeric_total
